index,V1_0-4,V1_5-15,V1_16-19,V1_20-59,V1_60+,V1_Risk_16-19,V1_Risk_20-59,V1_Risk_60+,V1_Clinical,V1_Crowded,V1_Disabled,V1_Edu,V1_Ethnic,V1_Factory,V1_Frontline,V1_Healthcare,V1_Military,V1_Shielding,V1_Police,V1_Pregnant,V1_PrimaryStu,V1_Religious,V1_Residents,V1_CareStaff,V1_TertiaryStu,V3_0-4,V3_5-19,V3_20-59,V3_60+,V3_Risk_16-19,V3_Risk_20-59,V3_Risk_60+,V3_Airport,V3_Clinically,V3_EduStu,V3_HighContact,V3_Multi,V3_Pregnant,V3_PrimaryStu,V1_IssuePoint,V2_H7_IssuePoint,V3_IssuePoint,VacCategory,VacDailySmoothed,CHI,GRI,SI,new_cases,new_cases_smoothed,new_deaths,new_deaths_smoothed,weekly_cases,biweekly_cases,reproduction_rate,daily_ people_1_dose,total_vaccinations,people_1_dose,people_2_doses,people_boosters,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred
20210617,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,17336143,76.55,74.79,78.24,23,25,0,0,175,340,0.99,5850649,966652000,,,,,,
20210618,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,18106286,76.55,74.79,78.24,30,24.286,0,0,170,346,1,5850649,990257000,,,,,,
20210619,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,18852286,76.55,74.79,78.24,23,22.714,0,0,159,339,0.99,5850649,1010489000,,,,,,
20210620,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,19493286,76.55,74.79,78.24,17,21.857,0,0,153,337,0.97,5850649,1029223000,,,,,,
20210621,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,20801429,76.55,74.79,78.24,25,22.571,0,0,158,329,0.99,5850649,1049744000,,,,,,
20210622,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,21124714,76.55,74.79,78.24,24,23,0,0,161,337,1,5850649,1071783000,,,,,,
20210623,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,21536000,76.55,74.79,78.24,16,22.571,0,0,158,332,0.99,5850649,1095902000,,,,,,
20210624,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,21998714,71.49,70.36,74.54,24,22.714,0,0,159,334,0.99,5850649,1120643000,,,,,,
20210625,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,21935429,71.49,70.36,74.54,25,22,0,0,154,324,0.97,5850649,1143805000,,,,,,
20210626,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,22105857,71.49,70.36,74.54,14,20.714,0,0,145,304,0.94,5850649,1165230000,,,,,,
20210627,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,22366286,71.49,70.36,74.54,22,21.429,0,0,150,303,0.92,5850649,1185787000,,,,,,
20210628,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,5,,,22424286,72.92,71.61,74.54,17,20.286,0,0,142,300,0.9,5850649,1206714000,,,,,,
20210629,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,21993000,72.92,71.61,74.54,9,18.143,0,0,127,288,0.9,5850649,1225734000,,,,,,
20210630,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,21253286,72.92,71.61,74.54,12,17.571,0,0,123,281,0.94,5850649,1244675000,,,,,,
20210701,0,1,1,5,3,24,26,3,0,30,28,2,14,13,2,2,4,15,16,0,29,18,3,2,17,0,2,2,2,2,2,2,2,0,2,2,2,0,2,1,,1,,20500857,72.92,71.61,74.54,18,16.714,0,0,117,276,1,5850649,1264149000,,,,,,
20210702,0,1,1,5,3,24,26,3,0,30,28,2,14,13,2,2,4,15,16,0,29,18,3,2,17,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,19910000,69.35,68.49,68.98,23,16.429,0,0,115,269,1.06,5850649,1283175000,,,,,,
20210703,0,1,1,5,3,24,26,3,0,30,28,2,14,13,2,2,4,15,16,0,29,18,3,2,17,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,18686714,69.35,68.49,68.98,14,16.429,0,0,115,260,1.07,5850649,1296037000,,,,,,
20210704,0,1,1,5,3,24,26,3,0,30,28,2,14,13,2,2,4,15,16,0,29,18,3,2,17,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,17101714,69.35,68.49,68.98,22,16.429,0,0,115,265,1.1,5850649,1305499000,,,,,,
20210705,0,1,1,5,3,24,26,3,0,30,28,2,14,13,2,2,4,15,16,0,29,18,3,2,17,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,15957571,69.35,68.49,68.98,23,17.286,0,0,121,263,1.15,5850649,1318417000,,,,,,
20210706,0,1,1,5,3,24,26,3,0,30,28,2,14,13,2,2,4,15,16,0,29,18,3,2,17,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,15133571,69.35,68.49,68.98,57,24.143,0,0,169,296,1.22,5850649,1331669000,,,,,,
20210707,0,1,1,5,3,24,26,3,0,30,28,2,14,13,2,2,4,15,16,0,29,18,3,2,17,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,13958000,77.68,75.78,81.94,17,24.857,0,0,174,297,1.15,5850649,1342381000,,,,,,
20210708,0,1,1,5,3,24,26,3,0,30,28,2,14,13,2,2,4,15,16,0,29,18,3,2,17,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,12868143,77.68,75.78,81.94,23,25.571,0,0,179,296,1.12,5850649,1354226000,,,,,,
20210709,0,1,1,5,3,24,26,3,0,30,28,2,14,13,2,2,4,15,16,0,29,18,3,2,17,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,11755429,77.68,75.78,81.94,26,26,0,0,182,297,1.1,5850649,1365463000,,,,,,
20210710,0,1,1,5,3,24,26,3,0,30,28,2,14,13,2,2,4,15,16,0,29,18,3,2,17,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,11160714,77.68,75.78,81.94,0,24,0,0,168,283,1.09,5850649,1374162000,,,,,,
20210711,0,1,1,5,3,24,26,3,0,30,28,2,14,13,2,2,4,15,16,0,29,18,3,2,17,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,10997571,77.68,75.78,81.94,51,28.143,0,0,197,312,1.17,5850649,1382482000,,,,,,
20210712,0,1,1,5,3,24,26,3,0,30,28,2,14,13,2,2,4,15,16,0,29,18,3,2,17,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,10430714,77.68,75.78,81.94,29,29,0,0,203,324,1.16,5850649,1391432000,,,,,,
20210713,0,1,1,5,3,24,26,3,0,30,28,2,14,13,2,2,4,15,16,0,29,18,3,2,17,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,10050000,77.68,75.78,81.94,24,24.286,0,0,170,339,1.17,5850649,1402019000,,,,,,
20210714,0,1,1,5,3,24,26,3,0,30,28,2,14,13,2,2,4,15,16,0,29,18,3,2,17,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,10318286,77.68,75.78,81.94,28,25.857,0,0,181,355,1.2,5850649,1414609000,,,,,,
20210715,0,1,1,5,3,24,26,3,0,30,28,2,14,13,2,2,4,15,16,0,29,18,3,2,17,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,10303000,77.68,75.78,81.94,36,27.714,0,0,194,373,1.22,5850649,1426347000,,,,,,
20210716,0,1,1,5,3,24,26,3,0,30,28,2,14,13,2,2,4,15,16,0,29,18,3,2,17,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,10308571,77.68,75.78,81.94,30,28.286,0,0,198,380,1.24,5850649,1437623000,,,,,,
20210717,0,1,1,5,3,24,26,3,0,30,28,2,14,13,2,2,4,15,16,0,29,18,3,2,17,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,1,10466429,77.68,75.78,81.94,33,33,0,0,231,399,1.27,5850649,1447427000,,,,,,
20210718,0,1,1,5,3,24,26,3,0,30,28,2,14,13,2,2,4,15,16,0,29,18,3,2,17,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,10582143,77.68,75.78,81.94,31,30.143,0,0,211,408,1.31,5850649,1456557000,,,,,,
20210719,0,1,1,5,3,24,26,3,0,30,28,2,14,13,2,2,4,15,16,0,29,18,3,2,17,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,10840571,77.68,75.78,81.94,65,35.286,0,0,247,450,1.37,5850649,1467316000,,,,,,
20210720,0,1,1,5,3,24,26,3,0,30,28,2,14,13,2,2,4,15,16,0,29,18,3,2,17,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,10923571,76.49,74.74,70.83,0,31.857,0,0,223,393,1.37,5850649,1478484000,,,,,,
20210721,0,1,1,5,3,24,26,3,0,30,28,2,14,13,2,2,4,15,16,0,29,18,3,2,17,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,10999429,76.49,74.74,70.83,72,38.143,0,0,267,448,1.48,5850649,1491605000,,,,,,
20210722,0,1,1,5,3,24,26,3,0,30,28,2,14,13,2,2,4,15,16,0,29,18,3,2,17,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,11608286,76.49,74.74,70.83,48,39.857,0,0,279,473,1.49,5850649,1507605000,,,,,,
20210723,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,-1,,1,,12467714,76.49,74.74,70.83,72,45.857,3,0.429,321,519,1.51,5850649,1524897000,,,,,,
20210724,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,13040000,76.49,74.74,70.83,0,,,,,,1.49,5850649,1538707000,,,,,,
20210725,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,13387286,76.49,74.74,70.83,76,,0,,,,1.48,5850649,1550268000,,,,,,
20210726,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,14079429,76.49,74.74,70.83,71,,0,,,,1.46,5850649,1565872000,,,,,,
20210727,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,14982429,76.49,74.74,70.83,86,,0,,,,1.45,5850649,1583361000,,,,,,
20210728,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,15663429,76.49,74.74,70.83,49,,0,,,,1.39,5850649,1601249000,,,,,,
20210729,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,15944714,76.49,74.74,70.83,66,,0,,,,1.37,5850649,1619218000,,,,,,
20210730,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,16071143,76.49,74.74,70.83,53,,0,,,,1.36,5850649,1637395000,,,,,,
20210731,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,16301714,76.49,74.74,70.83,77,68.286,0,0,478,,1.38,5850649,1652819000,,,,,,
20210801,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,17037000,76.49,74.74,70.83,96,71.143,0,0,498,,1.39,5850649,1669527000,,,,,,
20210802,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,17544429,76.49,74.74,70.83,90,73.857,0,0,517,,1.39,5850649,1688683000,,,,,,
20210803,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,17856429,76.49,74.74,70.83,96,75.286,0,0,527,,1.39,5850649,1708356000,,,,,,
20210804,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,17853429,76.49,74.74,70.83,85,80.429,0,0,563,,1.37,5850649,1726223000,,,,,,
20210805,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,17513429,76.49,74.74,70.83,124,88.714,0,0,621,,1.36,5850649,1741812000,,,,,,
20210806,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,17197857,76.49,74.74,70.83,107,96.429,0,0,675,,1.32,5850649,1757780000,,,,,,
20210807,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,16783571,76.49,74.74,70.83,96,99.143,0,0,694,1172,1.27,5850649,1770304000,,,,,,
20210808,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,16142571,76.49,74.74,70.83,125,103.286,0,0,723,1221,1.22,5850649,1782525000,,,,,,
20210809,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,15195143,76.49,74.74,70.83,143,110.857,0,0,776,1293,1.17,5850649,1795049000,,,,,,
20210810,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,14248000,76.49,74.74,70.83,111,113,0,0,791,1318,1.09,5850649,1808092000,,,,,,
20210811,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,13430714,76.49,74.74,70.83,81,112.429,0,0,787,1350,1,5850649,1820238000,,,,,,
20210812,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,12948286,76.49,74.74,70.83,99,108.857,0,0,762,1383,0.92,5850649,1832450000,,777046000,,,53.8,
20210813,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,12371714,76.49,74.74,70.83,66,103,0,0,721,1396,0.84,5850649,1844382000,,,,,,
20210814,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,11933571,76.49,74.74,70.83,53,96.857,0,0,678,1372,0.76,5850649,1853839000,,,,,,
20210815,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,11486143,76.49,74.74,70.83,51,86.286,0,0,604,1327,0.69,5850649,1862928000,,,,,,
20210816,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,11474571,76.49,74.74,70.83,42,71.857,0,0,503,1279,0.65,5850649,1875371000,,,,,,
20210817,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,11311571,76.49,74.74,70.83,28,60,0,0,420,1211,0.63,5850649,1887273000,,,,,,
20210818,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,11412714,76.49,74.74,70.83,46,55,0,0,385,1172,0.62,5850649,1900127000,,,,,,
20210819,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,11424143,76.49,74.74,70.83,33,45.571,0,0,319,1081,0.61,5850649,1912419000,,,,,,
20210820,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,11429714,76.49,74.74,70.83,20,39,0,0,273,994,0.6,5850649,1924390000,,,,,,
20210821,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,11718571,76.49,74.74,70.83,32,36,0,0,252,930,0.61,5850649,1935869000,,,,,,
20210822,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,12003714,76.49,74.74,70.83,21,31.714,0,0,222,826,0.62,5850649,1946954000,,,,,,
20210823,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,12360286,76.49,74.74,70.83,35,30.714,0,0,215,718,0.64,5850649,1961893000,,,,,,
20210824,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,12637857,76.49,74.74,70.83,20,29.571,0,0,207,627,0.67,5850649,1975738000,,,,,,
20210825,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,12615143,76.49,74.74,70.83,26,26.714,0,0,187,572,0.71,5850649,1988433000,,,,,,
20210826,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,13070714,76.49,74.74,70.83,32,26.571,0,0,186,505,0.74,5850649,2003914000,1072500000,889439000,,74.26,61.59,
20210827,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,13594143,76.49,74.74,70.83,21,26.714,0,0,187,460,0.77,5307050,2019549000,,,,,,
20210828,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,13866429,76.49,74.74,70.83,33,26.857,0,0,188,440,0.79,4763451,2032934000,,,,,,
20210829,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,13953000,76.49,74.74,70.83,23,27.143,0,0,190,412,0.78,4219852,2044625000,,,,,,
20210830,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,13439000,76.49,74.74,70.83,37,27.429,0,0,192,407,0.79,3676252,2055966000,,,,,,
20210831,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,13121571,76.49,74.74,70.83,19,27.286,0,0,191,398,0.79,3132653,2067589000,,,,,,
20210901,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,12570714,76.49,74.74,70.83,28,27.571,0,0,193,380,0.81,2589054,2076428000,,,,,,
20210902,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,11533714,76.49,74.74,70.83,28,27,0,0,189,375,0.83,2045455,2084650000,,,,,,
20210903,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,10375000,76.49,74.74,70.83,28,28,0,0,196,383,0.86,2045455,2092174000,,,,,,
20210904,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,9636143,76.49,74.74,70.83,28,27.286,0,0,191,379,0.88,2045455,2100387000,,,,,,
20210905,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,8974286,76.49,74.74,70.83,18,26.571,0,0,186,376,0.91,2045455,2107445000,,,,,,
20210906,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,8159571,76.49,74.74,70.83,36,26.429,0,0,185,377,0.95,2045455,2113083000,1095000000,969720000,,75.82,67.15,
20210907,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,7348000,76.49,74.74,70.83,19,26.429,0,0,185,376,0.99,1822794,2119025000,,,,,,
20210908,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,6879143,76.49,74.74,70.83,28,26.429,0,0,185,378,1.04,1600134,2124582000,,,,,,
20210909,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,6454714,76.49,74.74,70.83,17,24.857,0,0,174,363,1.1,1377474,2129833000,,,,,,
20210910,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,6152286,76.49,74.74,70.83,25,24.429,0,0,171,367,1.21,1154814,2135240000,,,,,,
20210911,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,6027571,76.49,74.74,70.83,46,27,0,0,189,380,1.34,932154,2142580000,,,,,,
20210912,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,5810714,76.49,74.74,70.83,49,31.429,0,0,220,406,1.43,709494,2148120000,,,,,,
20210913,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,5633857,76.49,74.74,70.83,92,39.429,0,0,276,461,1.5,486833,2152520000,,,,,,
20210914,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,5416143,76.49,74.74,70.83,73,47.143,0,0,330,515,1.48,486833,2156938000,,,,,,
20210915,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,5263714,76.49,74.74,70.83,80,54.571,0,0,382,567,1.43,486833,2161428000,,1011584000,,,70.04,
20210916,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,5120857,76.49,74.74,70.83,84,64.143,0,0,449,623,1.35,486833,2165679000,,,,,,
20210917,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,4968143,76.49,74.74,70.83,46,67.143,0,0,470,641,1.26,486833,2170017000,,,,,,
20210918,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,4494714,80.06,77.86,76.39,66,70,0,0,490,679,1.19,486833,2174043000,1100842000,1022207000,,76.22,70.78,
20210919,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,4216857,80.06,77.86,76.39,49,70,0,0,490,710,1.11,703364,2177638000,,,,,,
20210920,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,4066571,80.06,77.86,76.39,72,67.143,0,0,470,746,1.06,919895,2180986000,,,,,,
20210921,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,3666571,80.06,77.86,76.39,41,62.571,0,0,438,768,0.99,1136425,2182604000,,,,,,
20210922,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,3593571,80.06,77.86,76.39,43,57.286,0,0,401,783,0.95,1352956,2186583000,,,,,,
20210923,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,3587571,80.06,77.86,76.39,54,53,0,0,371,820,0.92,1569487,2190792000,,,,,,
20210924,0,4,3,2,2,3,2,2,0,2,2,1,2,1,1,1,1,2,1,0,4,2,2,1,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,,,,,3492857,80.06,77.86,76.39,38,51.857,0,0,363,833,0.89,1786018,2194467000,,,,,,
